"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"10084","서울특별시 구로구 신도림동","692","0692","0000","디큐브시티","59.8800","202204","06","       107,000","-","8","-","-","2011","경인로 662","-","중개거래","서울 구로구","-"
"10085","서울특별시 용산구 한강로1가","231-23","0231","0023","삼각아파트","35.3700","202204","07","        94,000","-","1","-","-","1970","한강대로62길 32","-","중개거래","서울 마포구 서울 성북구","-"
"10086","서울특별시 성동구 금호동3가","1331","1331","0000","두산","59.9700","202204","07","       110,000","-","11","-","-","1994","동호로 100","-","중개거래","서울 성동구 서울 중구","-"
"10087","서울특별시 중랑구 중화동","286-22","0286","0022","청원다미소","84.8000","202204","07","        76,000","-","5","-","-","2004","동일로136길 10","-","중개거래","서울 중랑구","-"
"10088","서울특별시 노원구 상계동","652","0652","0000","상계주공11(고층)","59.2800","202204","07","        75,500","-","9","-","-","1988","동일로227길 85","-","중개거래","서울 노원구","-"
"10089","서울특별시 중랑구 중화동","286-22","0286","0022","청원다미소","84.8000","202204","07","        76,000","-","5","-","-","2004","동일로136길 10","20220607","중개거래","서울 중랑구","-"
"10090","서울특별시 중랑구 상봉동","113","0113","0000","상봉어반뷰","13.2600","202204","07","        13,200","-","9","-","-","2018","면목로 489","-","중개거래","서울 강동구","-"
"10091","서울특별시 강동구 고덕동","688","0688","0000","래미안힐스테이트고덕","97.0000","202204","07","       175,000","-","6","-","-","2016","아리수로50길 50","-","중개거래","서울 강동구 서울 서초구","-"
"10092","서울특별시 서초구 방배동","3282","3282","0000","방배중앙센트레빌","59.9220","202204","07","       111,000","-","7","-","-","2021","방배중앙로 158","-","직거래","-","-"
"10093","서울특별시 강남구 삼성동","8-2","0008","0002","삼성동브라운스톤레전드","201.6500","202204","07","       334,000","-","14","-","-","2009","선릉로 660","-","중개거래","서울 강남구","-"
"10094","서울특별시 중구 을지로5가","39-1","0039","0001","삼성파크빌","84.8700","202204","08","        87,000","-","8","-","-","2006","을지로 221","-","중개거래","서울 종로구","-"
"10095","서울특별시 중구 신당동","840","0840","0000","현대","83.9700","202204","08","        64,000","-","5","-","-","1993","다산로36길 109","-","직거래","-","-"
"10096","서울특별시 용산구 한강로3가","98","0098","0000","센트럴파크","114.5011","202204","08","       357,840","-","27","-","-","2020","서빙고로 17","-","중개거래","서울 용산구","-"
"10097","서울특별시 노원구 중계동","505","0505","0000","경남","84.9700","202204","08","        95,000","-","7","-","-","1989","섬밭로 265","-","중개거래","서울 노원구","-"
"10098","서울특별시 은평구 녹번동","278-1","0278","0001","녹번2현대","117.3500","202204","08","        97,000","-","14","-","-","2001","서오릉로4길 7-8","-","중개거래","서울 은평구","-"
"10099","서울특별시 구로구 구로동","796-16","0796","0016","(796-16)","42.5600","202204","08","        26,000","-","3","-","-","1996","도림로6길 39-34","-","중개거래","서울 구로구","-"
"10100","서울특별시 구로구 구로동","97","0097","0000","로제리움2차","14.0400","202204","08","        11,300","-","18","-","-","2014","가마산로26길 5","-","중개거래","서울 구로구","-"
"10101","서울특별시 중랑구 면목동","1543","1543","0000","한양수자인사가정파크","84.9862","202204","08","       128,000","-","3","-","-","2019","사가정로72길 26","-","중개거래","서울 중랑구","-"
"10102","서울특별시 성동구 행당동","376","0376","0000","서울숲행당푸르지오","59.8100","202204","09","       131,000","-","6","-","-","2011","고산자로 177","-","중개거래","서울 성동구","-"
"10103","서울특별시 노원구 공릉동","81","0081","0000","태강아파트(아이파크)","49.6000","202204","09","        59,900","-","12","-","-","1999","공릉로34길 62","-","중개거래","서울 노원구","-"
"10104","서울특별시 영등포구 양평동3가","24","0024","0000","삼천리","84.9400","202204","09","       110,000","-","9","-","-","2000","선유서로 115","-","직거래","-","-"
"10105","서울특별시 관악구 신림동","1730","1730","0000","신림푸르지오","84.7900","202204","09","       102,500","-","11","-","-","2005","남부순환로 1430","-","중개거래","서울 관악구","-"
"10106","서울특별시 중랑구 상봉동","113","0113","0000","상봉어반뷰","14.6000","202204","09","        12,000","-","8","-","-","2018","면목로 489","-","중개거래","서울 동대문구","-"
"10107","서울특별시 송파구 방이동","182","0182","0000","올림픽타워1","187.3800","202204","09","       215,000","-","13","-","-","1998","위례성대로 112","-","중개거래","서울 강동구","-"
"10108","서울특별시 은평구 진관동","15","0015","0000","상림마을7단지아이파크(713~718동)BL1-11","84.7900","202204","10","        88,000","-","2","-","-","2008","진관4로 48-8","-","중개거래","서울 은평구","-"
"10109","서울특별시 은평구 응암동","116-22","0116","0022","거장메카(116-22)","29.7500","202204","10","        37,200","-","12","-","-","2021","응암로 293","-","직거래","-","-"
"10110","서울특별시 구로구 고척동","296","0296","0000","대우","59.9600","202204","10","        69,800","-","13","-","-","1999","고척로52길 48","-","중개거래","서울 구로구","-"
"10111","서울특별시 중구 황학동","787","0787","0000","한양I-Class","16.3700","202204","11","        11,800","-","13","-","-","2013","난계로 173","-","중개거래","서울 중구","-"
"10112","서울특별시 도봉구 도봉동","30-1","0030","0001","한신","84.9400","202204","11","        68,100","-","13","-","-","1995","마들로 859-19","-","중개거래","서울 도봉구","-"
"10113","서울특별시 도봉구 방학동","732","0732","0000","신동아아파트4","59.9200","202204","11","        46,000","-","3","-","-","1995","방학로 200","-","중개거래","서울 도봉구","-"
"10114","서울특별시 금천구 시흥동","209","0209","0000","현대(209)","82.5300","202204","11","        49,800","-","1","-","-","1996","금하로23라길 31","-","중개거래","서울 금천구","-"
"10115","서울특별시 영등포구 신길동","4780","4780","0000","보라매경남아너스빌","84.7900","202204","11","       122,000","-","22","-","-","2005","여의대방로 25","-","중개거래","서울 동작구","-"
"10116","서울특별시 관악구 신림동","1735-1","1735","0001","관악산휴먼시아1단지","114.7000","202204","11","        90,000","-","9","-","-","2008","난곡로 30","-","중개거래","서울 관악구","-"
"10117","서울특별시 중랑구 신내동","317","0317","0000","데시앙","84.4500","202204","11","        95,500","-","5","-","-","2010","용마산로 669","-","중개거래","서울 중랑구","-"
"10118","서울특별시 광진구 광장동","565","0565","0000","현대8(801동,802동)","84.9200","202204","12","       169,000","-","17","-","-","1995","아차산로 522","-","중개거래","서울 광진구","-"
"10119","서울특별시 동대문구 이문동","311","0311","0000","래미안이문2차","59.7900","202204","12","        65,000","-","18","-","-","2004","이문로12길 3-10","-","직거래","-","-"
"10120","서울특별시 동대문구 청량리동","234-2","0234","0002","현대","76.6300","202204","12","        80,000","-","3","-","-","1987","약령시로21길 30","-","중개거래","서울 동대문구","-"
"10121","서울특별시 도봉구 도봉동","30-1","0030","0001","한신","84.9400","202204","12","        73,000","-","11","-","-","1995","마들로 859-19","-","중개거래","서울 도봉구","-"
"10122","서울특별시 구로구 고척동","296","0296","0000","대우","114.9500","202204","12","        85,500","-","8","-","-","1999","고척로52길 48","-","중개거래","서울 구로구","-"
"10123","서울특별시 관악구 남현동","1053-5","1053","0005","풍산캐슬","90.6900","202204","12","        62,000","-","4","-","-","2004","남부순환로256길 16","-","중개거래","서울 관악구","-"
"10124","서울특별시 강동구 성내동","465-1","0465","0001","코랜드빌리지","80.3900","202204","12","        81,000","-","7","-","-","2001","성안로3길 51","-","중개거래","서울 강동구","-"
"10125","서울특별시 송파구 거여동","294","0294","0000","거여5단지","59.7400","202204","12","        93,000","-","1","-","-","1997","양산로4길 16","-","중개거래","서울 송파구","-"
"10126","서울특별시 성북구 하월곡동","88-510","0088","0510","삼전솔하임3차","15.6200","202204","13","        12,200","-","8","-","-","2013","동소문로46길 18","-","중개거래","서울 서초구","-"
"10127","서울특별시 도봉구 도봉동","30-1","0030","0001","한신","84.9400","202204","13","        69,000","-","16","-","-","1995","마들로 859-19","-","중개거래","서울 도봉구","-"
"10128","서울특별시 노원구 하계동","288","0288","0000","하계2현대","75.3500","202204","13","        95,000","-","12","-","-","1997","노원로18길 19","-","중개거래","서울 노원구","-"
"10129","서울특별시 양천구 신월동","142-14","0142","0014","금하뜨라네","84.9400","202204","13","        40,000","-","6","-","-","2016","가로공원로56길 10","-","직거래","-","-"
"10130","서울특별시 영등포구 당산동3가","566","0566","0000","당산계룡리슈빌2단지","42.2940","202204","13","        82,000","-","11","-","-","2014","양산로25길 8","-","중개거래","서울 영등포구","-"
"10131","서울특별시 관악구 남현동","1079-3","1079","0003","하이파크","75.0300","202204","13","        86,000","-","3","-","-","2011","남현길 96","-","중개거래","서울 동작구","-"
"10132","서울특별시 강동구 암사동","414-2","0414","0002","롯데캐슬퍼스트","84.8100","202204","13","       148,000","-","16","-","-","2008","고덕로 131","20220429","중개거래","서울 강동구","-"
"10133","서울특별시 강동구 암사동","414-2","0414","0002","롯데캐슬퍼스트","84.8100","202204","13","       148,000","-","16","-","-","2008","고덕로 131","-","중개거래","서울 강동구","-"
"10134","서울특별시 강동구 암사동","414-2","0414","0002","롯데캐슬퍼스트","59.9900","202204","13","       122,000","-","7","-","-","2008","고덕로 131","-","중개거래","서울 강동구","-"
